"doc_id","title","cite","keywords"
"Paper_65686","Location and scale mixtures of Gaussians with flexible tail behaviour: Properties, inference and application to multivariate clustering","26","['Covariance matrix decomposition', 'EM algorithm', 'Gaussian location and scale mixture', 'Multivariate Generalized Hyperbolic distribution', 'Robust clustering']"
"Paper_65695","Bayesian nonparametric k_sample test for censored and uncensored data","28","['Behrens-Fisher problem', 'Log-rank test', 'ANOVA', 'MANOVA', 'Polya tree']"
"Paper_65718","A new_flexible direct_ROC regression model : Application to the_detection of cardiovascular risk factors by anthropometric measures","8","['ROC curve', 'Generalised additive models', 'Bootstrap', 'Cardiovascular risk factors', 'Anthropometric measures']"
"Paper_65736","Optimal_design to select individuals for genotyping conditional_on observed binary or survival_outcomes and non_genetic covariates","12","[]"
"Paper_65758","Planning experiments when some specified interactions are investigated","7","['fractional factorial', 'interactions', 'orthogonal array']"
"Paper_65817","A_distribution_free m_out_of_n bootstrap approach to testing symmetry about an unknown median","7","['Testing for symmetry', 'Bootstrap', 'Resampling', 'Environmental monitoring', 'Mercury bioaccumulation', 'Skewness']"
"Paper_65825","Joint Latent_class model of survival_and longitudinal data: An application to CPCRA study","18","['Counting process', 'Proportional hazards model', 'Gaussian quadrature', 'Mixture model', 'Dependent censoring', 'Informative dropout', 'Frailty model', 'Mixed effects model', 'Survival analysis']"
"Paper_65858","Comparative study of ROC regression techniques_Applications for the computer_aided diagnostic system in breast cancer_detection","20","['ROC curve', 'Regression techniques', 'B-splines', 'Computer-aided diagnosis']"
"Paper_65936","Mode jumping mcmc for Bayesian variable_selection in GLMM","10","['Bayesian variable selection', 'Bayesian model averaging', 'Generalized linear mixed models', 'Auxiliary variables MCMC', 'Combinatorial optimization', 'High performance computations']"
"Paper_65949","Heteroscedasticity testing for regression model : A dimension_REDUCTION_based model adaptive_approach","14","['Heteroscedasticity testing', 'Model-adaption', 'Sufficient dimension reduction']"
"Paper_65957","Three_step_ESTIMATION of Latent_Markov model with covariates","16","['EM algorithm', 'Latent class model', 'Nursing homes', 'Pseudo likelihood methods']"
"Paper_65987","random_effect in promotion TIME_cure rate_model","14","['Long-term survivors', 'Random effects', 'REML', 'Metropolis-Hastings']"
"Paper_65998","Simulation smoothing for state_space model : A computational efficiency analysis","49","['State-space models', 'Markov chain Monte Carlo', 'Importance sampling', 'Count data', 'High frequency financial data']"
"Paper_66032","Fitting finite mixtures of Generalized_linear regressions in R","94","['concomitant variable', 'finite mixture', 'fixed effect', 'generalized linear model', 'R']"
"Paper_66086","Numerical implementation of the QuEST function","24","['Large-dimensional asymptotics', 'Numerical optimization', 'Random Matrix Theory', 'Spectrum estimation']"
"Paper_66097","An external field prior for the hidden Potts model with application to cone_beam computed tomography","5","['Bayesian image analysis', 'Hidden Markov random field', 'Image-guided radiation therapy', 'Ising/Potts model', 'Longitudinal imaging']"
"Paper_66161","GeD spline_ESTIMATION of multivariate Archimedean copulas","16","[]"
"Paper_66185","Comparison of methodologies to assess the convergence of Markov chain monte_carlo methods","45","['convergence', 'MCMC', 'Gibbs sampler', 'Gelman and Rubin', 'Yu and Mykland', 'Raftery and Lewis', 'Geweke', 'Riemann sums', 'subsampling', 'burn-in period']"
"Paper_66224","robust test for dispersion parameter change in discretely observed diffusion_process","6","['Diffusion processes', 'Parameter change test', 'Outliers', 'Trimmed-residual based test', 'Robust test']"
"Paper_66253","Selection of fixed_effects in high_dimensionsal linear_mixed_model using a multicycle ECM algorithm","10","['Linear mixed model', 'LmmLasso', 'Multiple hypothesis testing', 'High-dimension']"
"Paper_66328","A data_augmentation method for infectious disease incidence data from close contact groups","9","['antiviral agent', 'data augmentation', 'EM algorithm', 'infectious disease', 'intervention efficacy', 'linear model', 'MLE']"
"Paper_66331","Parsimonious additive model","24","['model selection', 'supervised learning', 'nonparametric regression', 'function estimation', 'splines', 'smoothing', 'variable selection', 'lasso', 'penalization', 'interpretable models']"
"Paper_66373","A nonparametric bootstrap method for spatial data","2","['Resampling method', 'Kernel estimation', 'Bandwidth matrix', 'Variogram']"
"Paper_66396","A Gini_based unit root test","8","['Time series analysis', 'Unit root tests', 'Gini regression', 'Bootstrap']"
"Paper_66403","Ancillarity_sufficiency interweaving strategy (ASIS) for_boosting MCMC_ESTIMATION of stochastic volatility model","104","['Markov chain Monte Carlo', 'Non-centering', 'Auxiliary mixture sampling', 'Massively parallel computing', 'State space model', 'Exchange rate data']"
"Paper_66407","Model_based clustering for multivariate functional data","113","['Multivariate functional data', 'Density approximation', 'Model-based clustering', 'Multivariate functional principal component analysis', 'EM-algorithm']"
"Paper_66408","Simulation_based Bayesian inference for epidemic model","39","['Bayesian inference', 'Epidemic models', 'Markov chain Monte Carlo', 'Pseudo-marginal methods', 'Smallpox']"
"Paper_66475","Regime_switching pareto_distribution for ACD model","21","['autoregressive conditional duration', 'Markov-switching model', 'market microstructure', 'Pareto distribution']"
"Paper_66539","A bivariate Birnbaum_Saunders regression model","10","['Sinh-normal distribution', 'Birnbaum-Saunders distribution', 'Log-linear model', 'Moment estimators', 'Consistent estimators', 'Maximum-likelihood estimators', 'Fisher information matrix', 'Asymptotic normality']"
"Paper_66555","A method for detecting hidden additivity in two_factor unreplicated experiments","6","['Interaction effects', 'Latent variables', 'Non-additivity']"
"Paper_66563","Applications of the characteristic function_based continuum GMM in finance","6","['Autoregressive variance gamma model', 'Continuum of moments conditions', 'Simulation', 'Stable distribution']"
"Paper_66605","local_polynomial_ESTIMATION in partial linear regression model under dependence","15","['asymptotic normality', 'mixing processes', 'nonparametric regression', 'partial linear regression']"
"Paper_66668","Dimensionality determination: A thresholding double ridge ratio approach","6","['Double ridge ratio criterion', 'Factor models', 'Local regression models', 'Sufficient dimension reduction', 'Thresholding']"
"Paper_66672","Model_based clustering of censored data via mixtures of factor analyzers","10","['AECM algorithm', 'Censored data', 'Detection limit', 'Outright clustering', 'Truncated multivariate normal distribution']"
"Paper_66673","Subgroup analysis for heterogeneous additive partially_linear model and its application to car sales data","3","['Subgroup', 'B-spline', 'Heterogeneity', 'Clustering', 'Estimation consistency']"
"Paper_66733","Bayesian nonlinear regression model with scale mixtures of skew_normal_distribution ESTIMATION and case influence diagnostics","34","['Bayesian inference', 'Nonlinear regression models', 'Scale mixtures of skew-normal distributions']"
"Paper_66767","High_dimensional data clustering","189","['model-based clustering', 'subspace clustering', 'high-dimensional data', 'Gaussian mixture models', 'parsimonious models']"
"Paper_66779","robust specification of the roughness penalty prior_distribution in spatially_adaptive_Bayesian P_splines model","51","['Bayesian P-splines', 'adaptive penalties', 'prior specification', 'Markov chain Monte Carlo']"
"Paper_66833","small_area_ESTIMATION of the Gini concentration coefficient","18","['Hierarchical Bayes', 'Beta regression', 'Income inequality', 'Random effects', 'Markov Chain Monte Carlo', 'Variance components']"
"Paper_66841","The bivariate Sinh_Elliptical_distribution with applications to Birnbaum_Saunders_distribution and associated regression and measurement_error model","10","['Sinh-Normal distribution', 'Elliptical distribution', 'Kurtosis', 'Moment estimators', 'Consistent estimators', 'Asymptotic properties', 'Regression models', 'Measurement error models']"
"Paper_66912","conditional_independence of multivariate binary data with an application in caries research","10","['conditional independence', 'multivariate binary data', 'latent variable representation', 'multivariate probit model']"
"Paper_66913","Nonparametric_ESTIMATION from length_biased_data under competing risks","11","['censored data', 'cross-section', 'EM-algorithm', 'nonparametric likelihood', 'self-consistency']"
"Paper_66919","Additive two_way hazard model with varying coefficients","14","['generalized linear mixed models', 'penalized spline smoothing', 'survival time models', 'two-way hazard models', 'varying coefficient models']"
"Paper_66950","Stochastic gradient_boosting","2687","[]"
"Paper_66964","Detecting structural breaks in realized volatility","6","['Realized volatility', 'HAR-GARCH model', 'Long-memory process', 'Parameter change test', 'Score test']"
"Paper_66968","Partially observed functional data: The case of systematically missing parts","9","['Functional data analysis', 'Missing data', 'Fundamental theorem of calculus']"
"Paper_66974","A globally convergent algorithm for lasso_penalized mixture of linear regression model","8","['Lasso', 'Mixture of linear regressions model', 'MM algorithm', 'Major League Baseball']"
"Paper_66976","Accelerating pseudo_marginal mcmc using Gaussian_process","14","['Gaussian processes', 'Likelihood-free methods', 'Markov processes', 'Particle Markov chain Monte Carlo', 'Pseudo-marginal methods', 'State space models']"
"Paper_66999","Model_based clustering of high_dimensional data: A review","200","['Model-based clustering', 'High-dimensional data', 'Dimension reduction', 'Regularization', 'Parsimonious models', 'Subspace clustering', 'Variable selection', 'Software', 'R package']"
"Paper_67042","robust M_estimation of multivariate GARCH model","24","[]"
"Paper_67116","Functional outlier_detection and taxonomy by sequential transformations","5","['Data transformation', 'Functional boxplot', 'Magnitude outliers', 'Multivariate functional data', 'Shape outliers']"
